sentence_id	target_word_id	target_hanzi	sentence_slot	sentence_hanzi	sentence_pinyin	sentence_vi	words	word_ids	blank_sentence	blank_answer_hanzi	blank_answer_word_id	blank_options_word_ids	grammar_ids	level	lesson_id	lesson_order	max_word_lesson_order	topic_id	audio_url	difficulty	tags	is_active	validation_status	scope_rule	note
s0161_2	w0182	高兴	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0161_3	w0182	高兴	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0162_1	w0183	也	1	我也学习汉语。	wǒ yě xuéxí Hànyǔ	Chào ngài/anh/chị ạ.	我|也|学习|汉语	w0183|w0001|w0055|w0184|w0021	我___学习汉语。	也	w0183			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0162_2	w0183	也	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0162_3	w0183	也	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0163_1	w0184	学习	1	他们学习汉语。	tāmen xuéxí Hànyǔ	Mời ngồi.	他们|学习|汉语	w0160|w0184|w0021	他们___汉语。	学习	w0184			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0163_2	w0184	学习	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0163_3	w0184	学习	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0164_1	w0185	什么	1	这是什么？	zhè shì shénme	Mời vào!	这|是|什么	w0139|w0193|w0185	这是___？	什么	w0185			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0164_2	w0185	什么	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0164_3	w0185	什么	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0165_1	w0186	发音	1	这个字怎么发音？	zhège zì zěnme fāyīn	Mời ngồi.	这个|字|怎|么|发音	w0146|w0186	这个字怎么___？	发音	w0186			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0165_2	w0186	发音	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0165_3	w0186	发音	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0166_1	w0187	汉字	1	我学习汉字。	wǒ xuéxí Hànzì	Tôi uống trà.	我|学习|汉字	w0001|w0184|w0187	我学习___。	汉字	w0187			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0166_2	w0187	汉字	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0166_3	w0187	汉字	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0167_1	w0188	书	1	这是谁的书？	zhè shì shéi de shū	Mời uống trà.	这|是|谁|的|书	w0188|w0139|w0193|w0189|w0154|w0094	这是谁的___？	书	w0188			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0167_2	w0188	书	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0167_3	w0188	书	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0168_1	w0189	谁	1	谁是老师？	shéi shì lǎoshī	Cảm ơn thầy/cô.	谁|是|老师	w0189|w0193|w0161	___是老师？	谁	w0189			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0168_2	w0189	谁	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0168_3	w0189	谁	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0169_1	w0190	的	1	这是我的书。	zhè shì wǒ de shū	Không có gì.	这|是|我|的|书	w0190|w0139|w0193|w0001|w0154|w0094	这是我___书。	的	w0190			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0169_2	w0190	的	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0169_3	w0190	的	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0170_1	w0191	杂志	1	这是汉语杂志。	zhè shì Hànyǔ zázhì	Bạn khách sáo quá rồi.	这|是|汉语|杂志	w0139|w0193|w0021|w0191	这是汉语___。	杂志	w0191			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0170_2	w0191	杂志	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0170_3	w0191	杂志	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0171_1	w0192	文	1	我学习中文。	wǒ xuéxí Zhōngwén	Công việc của tôi rất bận.	我|学习|中|文	w0001|w0184|w0192	我学习中___。	文	w0192			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0171_2	w0192	文	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0171_3	w0192	文	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0172_1	w0193	是	1											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0172_2	w0193	是	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0172_3	w0193	是	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
