character_id	simplified	traditional	pinyin	han_viet	meaning_vi	origin_meaning_vi	derived_meaning_vi	etymology_type	etymology_note_vi	stroke_count	stroke_hint_vi	radical_form	radical_note_vi	week	category	core_rank	is_core	oracle_image_url	bronze_image_url	seal_image_url	evolution_source_url	compounds	hidden_examples	is_active
mono-024	三	三	Sān	tam	họ [San1]	họ [San1]		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Three horizontal strokes, representing the number three.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	三	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	34	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%89&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%89&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%89&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%89&stype=0	三国 | 三星 | 周三 | 三角	三国 | 三星 | 周三	TRUE
mono-025	干	乹	gān	can	biến thể cũ của 乾|干[gan1]	biến thể cũ của 乾|干[gan1]		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a shield. In simplified Chinese 干 is also used to mean ""dry"", while in traditional Chinese this meaning is written with a separate character 乾. In simplified Chinese 干 is also used to mean ""tree trunk; do"", while in traditional Chinese this meaning is written with a separate character 幹."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	干	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	19	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B2&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B2&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B2&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B9%B2&stype=0	干部 | 干什么 | 干净 | 干吗	干部 | 干什么 | 干净	TRUE
mono-026	于	于	Yú	vu	họ [Yu2]	họ [Yu2]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a musical wind instrument. The current meaning is a phonetic loan. In traditional characters 於 is typically used instead of 于.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	于	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	45	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8E&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8E&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8E&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%8E&stype=0	关于 | 对于 | 由于 | 终于	关于 | 对于 | 由于	TRUE
mono-027	工	工	gōng	công	công việc / công nhân / kỹ năng / nghề nghiệp / thương mại / thủ công / lao động	công việc	công nhân / kỹ năng / nghề nghiệp / thương mại / thủ công / lao động	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a carpenter's tool.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	工	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	116	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A5&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A5&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B7%A5&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B7%A5&stype=0	工作 | 工程 | 工业 | 员工	工作 | 工程 | 工业	TRUE
mono-028	土	土	Tǔ	thổ	nhóm dân tộc Thổ / họ [Tu3]	nhóm dân tộc Thổ	họ [Tu3]	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a lump of clay on a pottery wheel.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	土	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	1	Tự nhiên & Vũ trụ	131	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%9C%9F&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%9C%9F&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%9C%9F&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%9C%9F&stype=0	土地 | 土豆 | 国土 | 土耳其	土地 | 土豆 | 国土	TRUE
mono-029	士	士	Shì	sĩ	họ [Shi4]	họ [Shi4]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of the head of an axe. Likely used to represent a military officer.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	士	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	130	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A3%AB&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A3%AB&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A3%AB&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A3%AB&stype=0	女士 | 人士 | 博士 | 士兵	女士 | 人士 | 博士	TRUE
mono-030	才	才	cái	tài	khả năng; tài năng / người thuộc một kiểu nào đó / một cá nhân có năng lực / rồi thì và chỉ rồi thì / vừa mới / (trước một biểu hiện về số lượng) chỉ	khả năng; tài năng	người thuộc một kiểu nào đó / một cá nhân có năng lực / rồi thì và chỉ rồi thì / vừa mới / (trước một biểu hiện về số lượng) chỉ	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a small plant starting to emerge from the ground. Based on the original meaning ""to sprout"". The meaning of this character has shifted over time and now means ""talent""."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	才	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	22	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%89%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%89%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%89%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%89%8D&stype=0	刚才 | 才能 | 人才 | 天才	刚才 | 才能 | 人才	TRUE
mono-031	下	下	xià	hạ	xuống / hướng xuống / dưới / thấp hơn / sau / tiếp theo (tuần,...) / thứ hai (trong hai phần) / giảm / đưa ra (quyết định, kết luận,...) / lượng từ chỉ tần suất của một hành động	xuống	hướng xuống / dưới / thấp hơn / sau / tiếp theo (tuần,...) / thứ hai (trong hai phần) / giảm / đưa ra (quyết định, kết luận,...) / lượng từ chỉ tần suất của một hành động	Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally a small line or dot below a longer line, indicating ""down"". The vertical line was added to distinguish the character from 二 (two)."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	下	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	14	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8B&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8B&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8B&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%8B&stype=0	一下 | 下来 | 下去 | 下午	一下 | 下来 | 下去	TRUE
mono-032	寸	寸	cùn	thốn	một đơn vị đo chiều dài / inch / ngón cái	một đơn vị đo chiều dài	inch / ngón cái	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a hand with a line marking a spot on the wrist. In traditional Chinese medicine this spot on the wrist where the pulse can be taken is called the 寸口.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	寸	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%AF%B8&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%AF%B8&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%AF%B8&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%AF%B8&stype=0	英寸 | 尺寸 | 手无寸铁 | 头寸	英寸 | 尺寸 | 手无寸铁	TRUE
mono-033	大	大	dà	đại	to; lớn; vĩ đại / lớn tuổi hơn / người lớn nhất (như trong 大姐[da4 jie3]) / rất; thoải mái; hoàn toàn / (phương ngữ) cha / (phương ngữ) chú (anh em của cha)	to; lớn; vĩ đại	lớn tuổi hơn / người lớn nhất (như trong 大姐[da4 jie3]) / rất; thoải mái; hoàn toàn / (phương ngữ) cha / (phương ngữ) chú (anh em của cha)	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a person with outstretched arms, representing the meaning ""big""."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	大	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	17	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%A7&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%A7&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%A7&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%A7&stype=0	大家 | 大学 | 大概 | 伟大	大家 | 大学 | 大概	TRUE
mono-034	丈	丈	zhàng	trượng	đơn vị đo chiều dài, bằng mười thước Trung Quốc (3,3 m) / đo lường / chồng / cách xưng hô lịch sự cho nam lớn tuổi	đơn vị đo chiều dài, bằng mười thước Trung Quốc (3,3 m)	đo lường / chồng / cách xưng hô lịch sự cho nam lớn tuổi	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Depicts 10 (十) hand-lengths (又): 丈 is a traditional Chinese unit of length equivalent to about 3 meters.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	丈	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%88&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%88&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%88&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%88&stype=0	丈夫 | 大丈夫 | 方丈 | 丈母娘	丈夫 | 大丈夫 | 方丈	TRUE
mono-035	与	與	yú	dữ	biến thể của 歟|欤[yu2]	biến thể của 歟|欤[yu2]		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 與. Phonosemantic compound. 舁 represents the meaning and 牙 represents the sound. The traditional component 舁 was removed for simplification.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	与	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	37	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8E&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8E&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8E&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%8E&stype=0	参与 | 与众不同 | 与此同时 | 与否	参与 | 与众不同 | 与此同时	TRUE
mono-036	万	万	Mò	vạn	dùng trong 万俟[Mo4 qi2]	dùng trong 万俟[Mo4 qi2]		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Simplified form of 萬.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	万	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	55	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%87&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%87&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%87&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%87&stype=0	万岁 | 千万 | 万分 | 万能	万岁 | 千万 | 万分	TRUE
mono-037	兀	兀	Wù	ngột	họ [Wu4]	họ [Wu4]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a platform that makes things taller.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	兀	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%85%80&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%85%80&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%85%80&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%85%80&stype=0	突兀 | 兀鹫 | 兀自 | 兀立	突兀 | 兀鹫 | 兀自	TRUE
mono-038	弋	弋	yì	dặc	bắn	bắn		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a post for tethering animals, now written as 杙. The current meaning is a phonetic loan.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	弋	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%8B&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%8B&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%8B&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%BC%8B&stype=0	游弋 | 弋阳 | 弋阳县	游弋 | 弋阳 | 弋阳县	TRUE
mono-039	亍	亍	chù	sục	bước chân phải (dùng trong 彳亍[chi4 chu4])	bước chân phải (dùng trong 彳亍[chi4 chu4])		Chỉ sự/độc thể	Dạng chữ độc thể; đối chiếu Giáp Cốt văn, Kim văn và Tiểu Triện ở chuỗi hình bên cạnh.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	亍	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%8D&stype=0			TRUE
mono-040	上	上	shǎng	thượng	dùng trong 上聲|上声[shang3 sheng1]	dùng trong 上聲|上声[shang3 sheng1]		Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally a small line or dot above a longer line, indicating ""up"". The vertical line was added to distinguish the character from 二 (two)."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	上	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	8	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8A&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8A&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%B8%8A&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%B8%8A&stype=0	晚上 | 上帝 | 马上 | 上海	晚上 | 上帝 | 马上	TRUE
mono-041	小	小	xiǎo	tiểu	nhỏ / bé / một vài / trẻ	nhỏ	bé / một vài / trẻ	Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of three small dots, representing grains of sand or rice, to convey the meaning ""small""."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	小	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	25	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%8F&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%8F&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B0%8F&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B0%8F&stype=0	小时 | 小姐 | 小心 | 小子	小时 | 小姐 | 小心	TRUE
mono-042	口	口	kǒu	khẩu	miệng / lượng từ cho những thứ có miệng (người, động vật nuôi, đại bác, giếng, v.v.) / lượng từ cho vết cắn hoặc ngụm	miệng	lượng từ cho những thứ có miệng (người, động vật nuôi, đại bác, giếng, v.v.) / lượng từ cho vết cắn hoặc ngụm	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a mouth.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	口	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	69	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8F%A3&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8F%A3&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%8F%A3&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%8F%A3&stype=0	出口 | 人口 | 伤口 | 开口	出口 | 人口 | 伤口	TRUE
